"count","bin","context","species","ran","hemisphere","age"
0,17,"cortex","Fezf2",4,"left",18
0,27,"cortex","Fezf2",4,"left",18
1,27,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,18,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
1,29,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,17,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
2,26,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,19,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
2,24,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
1,28,"cortex","Fezf2",4,"left",18
1,31,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
1,2,"cortex","Fezf2",4,"left",18
0,11,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
2,18,"cortex","Fezf2",4,"left",18
0,27,"cortex","Fezf2",4,"left",18
0,19,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
0,11,"cortex","Fezf2",4,"left",18
1,14,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
0,15,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,27,"cortex","Fezf2",4,"left",18
0,14,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
2,28,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
1,12,"cortex","Fezf2",4,"left",18
0,17,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
0,19,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
3,29,"cortex","Fezf2",4,"left",18
0,17,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
0,17,"cortex","Fezf2",4,"left",18
0,18,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
0,15,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,19,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
1,24,"cortex","Fezf2",4,"left",18
0,15,"cortex","Fezf2",4,"left",18
0,15,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
1,25,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,17,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,18,"cortex","Fezf2",4,"left",18
0,18,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,19,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,19,"cortex","Fezf2",4,"left",18
1,19,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,20,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,21,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,27,"cortex","Fezf2",4,"left",18
1,21,"cortex","Fezf2",4,"left",18
1,30,"cortex","Fezf2",4,"left",18
0,21,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,25,"cortex","Fezf2",4,"left",18
1,19,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,24,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
2,28,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,22,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
1,35,"cortex","Fezf2",4,"left",18
0,27,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
1,30,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
1,35,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
3,25,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
1,32,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
1,31,"cortex","Fezf2",4,"left",18
1,29,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
1,28,"cortex","Fezf2",4,"left",18
1,34,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
1,37,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,25,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,36,"cortex","Fezf2",4,"left",18
1,40,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
1,29,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
3,41,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
2,34,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
4,39,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
1,34,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,29,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
2,37,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,35,"cortex","Fezf2",4,"left",18
1,34,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
1,33,"cortex","Fezf2",4,"left",18
1,45,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
1,40,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
4,46,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,23,"cortex","Fezf2",4,"left",18
0,14,"cortex","Fezf2",4,"left",18
0,16,"cortex","Fezf2",4,"left",18
0,22,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,26,"cortex","Fezf2",4,"left",18
1,23,"cortex","Fezf2",4,"left",18
0,30,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
1,31,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,28,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
2,36,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,33,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,31,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
1,31,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
1,32,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,34,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
1,46,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
1,45,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,32,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
2,33,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
1,48,"cortex","Fezf2",4,"left",18
1,45,"cortex","Fezf2",4,"left",18
2,34,"cortex","Fezf2",4,"left",18
1,41,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
1,45,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
2,42,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
1,40,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
2,48,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
1,35,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,42,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,35,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
4,49,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
3,48,"cortex","Fezf2",4,"left",18
4,46,"cortex","Fezf2",4,"left",18
0,36,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
3,46,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
1,40,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
2,49,"cortex","Fezf2",4,"left",18
0,47,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,41,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
1,42,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,47,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,38,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
2,51,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
2,51,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
1,51,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
1,52,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
1,49,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
1,48,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
1,53,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
6,51,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
1,53,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
2,54,"cortex","Fezf2",4,"left",18
1,52,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,42,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
6,51,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
9,53,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
2,54,"cortex","Fezf2",4,"left",18
0,44,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
1,55,"cortex","Fezf2",4,"left",18
5,52,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
1,51,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,54,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
1,54,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
1,52,"cortex","Fezf2",4,"left",18
1,54,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,54,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
1,52,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
2,55,"cortex","Fezf2",4,"left",18
2,58,"cortex","Fezf2",4,"left",18
3,52,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
1,55,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
1,59,"cortex","Fezf2",4,"left",18
0,58,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,58,"cortex","Fezf2",4,"left",18
0,39,"cortex","Fezf2",4,"left",18
0,43,"cortex","Fezf2",4,"left",18
0,37,"cortex","Fezf2",4,"left",18
0,41,"cortex","Fezf2",4,"left",18
0,40,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
2,53,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
6,56,"cortex","Fezf2",4,"left",18
0,45,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,58,"cortex","Fezf2",4,"left",18
0,49,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
1,50,"cortex","Fezf2",4,"left",18
0,46,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,51,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
3,49,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
4,58,"cortex","Fezf2",4,"left",18
1,55,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,50,"cortex","Fezf2",4,"left",18
1,48,"cortex","Fezf2",4,"left",18
1,56,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
2,49,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
0,48,"cortex","Fezf2",4,"left",18
1,56,"cortex","Fezf2",4,"left",18
0,60,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,60,"cortex","Fezf2",4,"left",18
0,58,"cortex","Fezf2",4,"left",18
5,49,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
4,54,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,52,"cortex","Fezf2",4,"left",18
0,61,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,62,"cortex","Fezf2",4,"left",18
0,53,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
1,53,"cortex","Fezf2",4,"left",18
0,60,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
9,53,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,62,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
4,52,"cortex","Fezf2",4,"left",18
0,58,"cortex","Fezf2",4,"left",18
1,58,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,61,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,61,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
0,59,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,54,"cortex","Fezf2",4,"left",18
0,51,"cortex","Fezf2",4,"left",18
0,55,"cortex","Fezf2",4,"left",18
0,64,"cortex","Fezf2",4,"left",18
2,62,"cortex","Fezf2",4,"left",18
0,63,"cortex","Fezf2",4,"left",18
0,56,"cortex","Fezf2",4,"left",18
0,57,"cortex","Fezf2",4,"left",18
